tic,toi,cps,ra,dec,tmag,vmag,jmag,smass,sradius,t_eff,evol,ast_det,d,ruwe,rv,rv_err,rot_per,rot_amp,vsini,rhk,shk,per,per_err,epoch,t14,rp,sinc,mp,sig_id,significance,kexp,n_rv,template,h,counts,texpmin,twithoverheads,nobs,ttothr,hexp,priority,pipeline,disp,public_comments,tks_comments,vetting,ao_vet,hires_prv,apf_prv,prv_plan,hires_next_run_notes,nobs_goal_keck,min_cadence_keck,exp_keck,texp_keck,n_shots_keck,n_visits_night_keck,nobs_goal_apf,min_cadence_apf,exp_apf,texp_apf,n_shots_apf,n_visits_night_apf,hires_complete,apf_complete
268334473,1691.01,T001691,272.406133,86.859646000000,9.53,10.13,8.9,1.03,1.00,5759,MS,0.05,111,1.2,-56.97,0.31,,,,,,16.73164,0.00453,1818.09295,5.2,3.7,59.5,13.4,1,8.4,3.28,,,,,,,,,,,spoc,CPC,,"MES=8.4, dV=6.5 sep=41"" N",passed,n/a,,,,,,,,,,,,,,,,,,
353475866,1693.01,T001693,90.308465,34.773167000000,10.7,13.0,9.2,0.46,0.46,3474,MS,0.05,31,1.0,,,,,,,,1.766881,0.00030,1817.68315,1.3,1.6,57,3.2,1,9.3,2.8,,,,,,,,,,,spoc,VPC+,centroid offset; check nearby stars,"OoT=2.6sig, dV=3.7 sep=15"" W",passed,n/a,,,,,,,,,,,,,,,,,,
396740648,1694.01,T001694,97.748211,66.360683000000,10.74,11.45,10.0,0.85,0.82,5058,MS,0.05,125,1.1,-22.39,0.29,,,,,,3.77013,0.00027,1817.26669,2.9,5.9,195.8,29.2,1,26.9,13.44,,,,,,,,,,,spoc,VPC,,"DV looks good, clear field",passed,n/a,,,,,,,,,,,,,,,,,,
422756130,1695.01,T001695,21.920719,72.296441000000,11.0,13.0,9.6,0.51,0.52,3575,MS,0.05,45,1.1,-60.38,0.60,,,,,,3.131463,0.00063,1816.59898,0.9,2.1,34.7,4.9,1,8.0,3.3,,,,,,,,,,,spoc,PC,potential L1 candidate; low SNR; crowded field,"MES=8.0, dV=5.2 sep=16"" SW, dV=4.0 sep=24"" N",passed,passed,,,Too cool for SpecMatch-synth,,,,250,,1,1,,,,,,,,
22705558,1699.01,T001699,125.188777,46.203715000000,10.88,11.40,10.3,1.00,1.04,5654,MS,0.05,205,1.2,-54.64,0.53,,,,,,4.54856,0.00215,1842.99749,2.4,3.8,342.1,14.1,1,10.0,5.4,,,,,,,,,,,qlp,PC,potential L1 candidate; low SNR,"dT=5.3 sep=2.1"" S",passed,passed,,,,,,,250,,1,1,,,,,,,,
230377505,1706.01,T001706,285.205736,60.233891000000,10.49,11.08,9.8,0.99,0.97,5617,MS,0.05,161,1.0,-24.22,0.50,,,,,,4.51491,0.00059,1685.48327,2.8,1.9,292.6,4.1,1,9.0,1.6,,,,,,,,,,,qlp,PC,Low SNR candidate; possibly stellar variability,"dV=6.6 sep=4.4"" SE, SNR=9.7; S14-19 SPOC report looks fine and has SNR=9.9",passed,n/a,,,,,,,250,,1,1,,,,,,,,
241173474,1708.01,T001708,116.107294,43.009196000000,10.39,10.72,9.9,1.22,1.24,6259,MS,0.05,236,1.0,25.44,0.70,,,,,,11.44192,0.00099,1853.12110,3.8,10.1,188.2,72.2,1,47.0,18.0,,,,,,,,,,,qlp,PC,,"dV=6.2 sep=60.5"" W",passed,n/a,,,Vsini = 7 km/s,,,,250,,1,1,,,,,,,,
445805961,1710.01,T001710,94.282756,76.210781000000,8.91,9.55,8.3,1.01,0.98,5675,MS,0.05,81,1.0,-39.40,0.35,,,,,,24.28313,0.00142,1836.96496,5.3,5.9,32.8,29.3,1,67.0,6.4,,,,,,,,,,,qlp,PC,,"2 transits in S20, 1 matching transit in S19, dT = 8.8 sep = 7.0"" E",passed,n/a,,yes,,,,,250,,1,1,,,,,,,,
461662295,1711.01,T001711,124.446931,51.010580000000,9.93,10.68,9.2,0.92,0.97,5326,MS,0.05,113,1.1,-14.39,7.13,,,,,,10.25580,0.00460,1844.85466,5.1,8.0,84.0,49.1,1,66.0,15.3,,,,,,,,,,,qlp,EB,Gaia RV error is 7 km/s; check for secondaries; period could be 2x; observed transits could be secondaries,"dV=2.4 sep=73.2"" SW, period possibly 2x",failed,passed,,,Significant RV difference. SB1,,,,250,,1,1,,,,,,,,
15863518,1713.01,T001713,100.520650,39.843181000000,10.62,11.44,9.8,0.86,0.95,5098,MS,0.05,138,1.3,-21.64,0.43,,,,,,0.55720,0.00004,1842.71209,0.8,3.7,3424.3,13.2,1,12.8,11.40,,,,,,,,,,,spoc,PC,v-shaped,"dV=4.2 sep=37.1"" W, dV=5.1 sep=41.0"", dV=0.8 sep=50.8"" S, transit is slightly v-shaped",passed,n/a,,,"Passes spectroscopic vetting, barely. There is a blip in the SB2 plot at -10 km/s, but I don't think its real.",,,,250,,1,1,,,,,,,,
14336130,1716.01,237566,105.082929,56.824435000000,8.83,9.41,8.3,1.07,1.24,5879,MS,0.06,104,1.0,-3.96,0.44,,,,,,8.08842,0.00166,1843.84604,3.3,3.0,252.1,9.0,1,12.3,2.76,,,,,,,,,,,spoc,PC,Slight depth-aperture correlation; small planet candidate,"OoT=2.4sig, dV=4.2 sep=47.3"" E, dV=6.5 sep=65.5"" E",passed,n/a,,yes,,,,,250,,1,1,,,,,,,,
356473034,1720.01,XO-2N,117.026969,50.225811000000,10.45,11.25,9.7,0.90,1.08,5267,MS,0.05,154,0.9,46.84,0.00,,,,,,2.61583,0.00008,1843.21868,2.7,13.6,630.7,317.8,1,84.7,158.00,,,,,,,,,,,spoc,KP,XO-2 N b,"OoT=5.3sig (Tmag=10.4), dV=-0.1 sep=31.2"" S (XO-2 S)",known planet,n/a,,,,,,,,,,,,,,,,,,
51234631,1721.01,XO-4,110.388168,58.268087000000,10.17,10.81,9.7,1.24,1.62,6304,MS,0.05,273,1.0,1.29,0.00,,,,,,4.12488,0.00014,1846.13017,4.4,16.3,1276.9,40340.2,1,112.4,13950.75,,,,,,,,,,,spoc,KP,XO-4 B,"known hot jupiter, dV=1.4 sep=44.4"" SE, dV=4.7 sep=49.8"" SE, odd-even=2.5 sigma",known planet,n/a,,,,,,,,,,,,,,,,,,
85242435,1722.01,T001722,114.345290,61.154178000000,9.53,10.03,9.0,1.16,1.09,6137,MS,0.05,136,1.0,28.36,0.25,,,,,,9.60667,0.00130,1844.11060,3.9,4.8,176.2,20.3,1,13.5,5.53,,,,,,,,,,,spoc,PC,Possible secondary ,"OoT=4.8sig sep=12.3"" SE, dT=5.8 sep=5"" N, dV=6.3 sep=45.3"" E",passed,n/a,,,,,,,250,,1,1,,,,,,,,
71431780,1723.01,T001723,116.797139,68.476631000000,9.10,9.66,8.5,1.04,1.09,5777,MS,0.05,101,0.9,-25.52,0.23,,,,,,13.71606,0.00410,1852.70706,4.4,3.4,91.8,11.5,1,13.5,2.99,,,,,,,,,,,spoc,PC,,"OoT=2.2sig, dV=6.1 sep=56.2"" E",passed,n/a,,yes,,,,,250,,1,1,,,,,,,,
130181866,1726.01,63433,117.479418,27.363183000000,6.27,6.92,5.6,1.01,0.90,5694,MS,0.06,22,1.0,-15.86,0.00,,,,,,7.10815,0.00065,1845.37282,3.2,2.3,145.9,6.0,1,15.0,1.99,,,,,,,,,,,spoc,PC,,"OoT=3.1sig 7.9"" T=6.3, clear field",passed,n/a,yes,yes,nightly on APF/Keck for discovery+RM paper,,60,,250,,1,1,90,,1.50E+09,1200,1,,,
130181866,1726.02,63433,117.479418,27.363183000000,6.27,6.92,5.62,1.01,0.90,5694,MS,0.064,22,1.00,-15.86,0.00,,,,,,20.54591,0.00147,1844.05771,4.03,2.85,35.4,8.5,2,16.7,1.98,,,,,,,,,,,spoc,PC,multi,"OoT=8.4sig 21"" T=6.3, clear field",passed,n/a,yes,yes,nightly on APF/Keck for discovery+RM paper,,60,,250,,1,1,90,,1.50E+09,1200,1,,,
241225337,1727.01,T001727,93.558533,53.136171000000,9.75,10.31,9.1,0.98,0.99,5566,MS,0.05,115,1.0,12.99,0.28,,,,,,1.83279,0.00036,1842.63967,1.5,2.4,991.8,6.4,1,7.6,3.40,,,,,,,,,,,spoc,PC,,"OoT=2.5sig, SNR=7.9, dV=3.8 sep=25.8"" E, dV=6.3 sep=29.3"" S",passed,n/a,,,,,,,250,,1,1,,,,,,,,
285048486,1728.01,T001728,120.610626,64.796925000000,10.79,12.39,9.6,0.61,0.63,3907,MS,0.05,61,1.2,-43.22,0.28,,,,,,3.49157,0.00014,1843.27489,1.9,5.1,57.2,23.1,1,36.2,13.47,,,,,,,,,,,spoc,VPC+,,"dV=2.5 sep=39.6"" SW",passed,n/a,,,Too cool for SpecMatch-synth,,,,250,,1,1,,,,,,,,
318022259,1730.01,HIP34730,107.866429,48.330389000000,10.36,12.23,9.1,0.53,0.53,3691,MS,0.05,36,1.1,30.65,0.40,,,,,,6.22224,0.00114,1844.38123,2.3,2.5,16.5,6.8,1,13.9,3.61,,,,,,,,,,,spoc,PC,odd-even difference but three transit events might be due to  two different planets one at 12.4 days and the other at longer period ,"odd-even=4.6sig (see TOI comment), dV=2.8 sep=7.6"" NW, dV=1.7 sep=25.2"" SW",passed,passed,,,Too cool for SpecMatch-synth,,,,250,,1,1,,,,,,,,
318022259,1730.02,HIP34730,107.866429,48.330389000000,10.36,12.23,9.1,0.53,0.53,3691,MS,0.05,36,1.1,30.65,0.40,,,,,,2.15567,0.00045,1844.57983,1.6,1.5,67.6,3.0,2,7.8,2.25,,,,,,,,,,,spoc,PC,second candidate in the system,"OoT=4.9sig sep=17"" SE, SNR=9.3, dV=2.8 sep=7.6"" NW, dV=1.7 sep=25.2"" SW",passed,passed,,,Too cool for SpecMatch-synth,,,,250,,1,1,,,,,,,,
371234684,1731.01,HAT-P-9,110.168568,37.140651000000,11.79,12.34,11.3,1.19,1.30,6193,MS,0.05,455,1.1,22.59,0.00,,,,,,3.92300,0.00020,1842.83968,3.3,16.1,838.0,39560.5,1,44.3,14283.50,,,,,,,,,,,spoc,KP,HAT-P-9b,"dV=3.5 sep=31.7"" S, dV=3.4 sep=68.9"" N",known planet,n/a,,,,,,,,,,,,,,,,,,
470987100,1732.01,T001732,111.801499,53.045087000000,11.33,12.89,10.1,0.61,0.63,3876,MS,0.05,75,1.0,,,,,,,,4.12136,0.00081,1843.29474,2.0,2.7,44.3,7.8,1,9.0,4.32,,,,,,,,,,,spoc,PC,,"SNR=10.5, dV=3.6 sep=12.1"" NE, dV=3.1 sep=58.1"" SW, dV=2.4 sep=62.9"" E",passed,n/a,,,No Gaia RV,,,,250,,1,1,,,,,,,,
224596152,1734.01,T001734,254.502938,57.305451000000,10.27,10.90,9.67,1.03,0.99,5773,MS,0.052,157,1.02,-46.90,0.36,,,,,,28.87226,0.00170,1688.86162,4.96,2.63,28.1,7.4,1,10.3,1.51,,,,,,,,,,,spoc,PC,S19 centroid offset towards nearby star ,"SNR = 10.1, Clear Field",passed,n/a,,,,,,,,,,,,,,,,,,
365673804,1735.01,T001735,313.338741,64.228939000000,8.34,8.79,7.86,1.30,1.26,6439,MS,0.064,99,1.05,,,,,,,,10.38519,0.00049,1713.45307,3.22,2.52,236.8,6.9,1,11.0,1.70,,,,,,,,,,,spoc,PC,Crowded field; possible secondary; scattered light,"Very crowded field; dV=8.6 sep=5.4'' N, dV=8.7 sep=9.8'' NE, dV=9.6 sep=14.9'' SW",do observe,n/a,,,,,,,,,,,,,,,,,,
408618999,1736.01,T001736,43.435020,69.101407000000,8.33,8.95,7.69,1.00,1.41,5656,SG,0.071,89,0.94,-25.34,0.21,,,,,,7.07415,0.00117,1792.78815,4.66,3.36,350.0,11.2,1,11.9,3.74,,,,,,,,,,,spoc,PC,centroid in S19 is near another star but on target in S18,dT = 9.2 sep = 16.7'',do observe,n/a,,,,,,,,,,,,,,,,,,
159418353,1739.01,T001739,240.177356,83.258195000000,9.81,10.69,8.98,0.78,0.78,4814,MS,0.050,71,1.19,-26.39,0.36,,,,,,8.30397,0.00021,1685.22782,1.99,2.19,53.8,5.4,1,7.3,2.02,,,,,,,,,,,spoc,PC,,"SNR=9.3, False Alarm 2.5e-10, clear field",passed,n/a,,,,,,,,,,,,,,,,,,
174041208,1740.01,T001740,351.017587,43.376871000000,10.43,11.32,9.65,0.93,0.84,5366,MS,0.050,114,1.77,-18.33,0.36,,,,,,19.42842,0.00372,1741.05861,3.57,2.66,27.2,7.6,1,8.2,1.89,,,,,,,,,,,spoc,PC,period could be 2x,"SNR = 8.0, dV = 7.4, sep = 12.4''",do observe,n/a,,,,,,,,,,,,,,,,,,
198206613,1741.01,T001741,247.044716,63.498551000000,10.58,11.79,9.51,0.68,0.61,4324,MS,0.050,62,0.87,19.10,0.69,,,,,,10.94166,0.00063,1692.38163,2.69,1.46,16.3,2.7,1,7.9,1.02,,,,,,,,,,,spoc,PC,scattered light; only S17 and S15 centroids are off,"SNR=8.8, dV=6.3 sep=7"" N",passed,n/a,,,Error on Gaia RV a bit large,,,,,,,,,,,,,,,
219857012,1742.01,156141,257.328533,71.876400000000,8.29,8.86,7.65,1.02,1.16,5707,MS,0.085,73,1.00,-31.08,0.18,,,,,,21.27211,0.00114,1725.33587,6.24,2.38,55.8,6.2,1,14.5,1.42,,,,,,,,,,,spoc,PC,S17 centroid offet caused by scattered light,"dT=8.7 sep=58"" W, Clear Field",do observe,n/a,,,,,,,,,,,,,,,,,,
229455001,1744.01,T001744,294.291084,60.881383000000,9.02,9.54,8.48,1.18,1.14,6179,MS,0.056,114,1.06,-10.16,0.32,,,,,,22.34201,0.00174,1701.92919,3.53,2.99,63.1,9.2,1,10.9,1.87,,,,,,,,,,,spoc,PC,,"v-shaped, b=0.99, dV=4.0 sep=4"" SW, dV=6.3 sep=6.3"" W. Crowded field and transit looks iffy but I guess ok? -Nh",do observe,n/a,,,,,,,,,,,,,,,,,,
233071822,1747.01,T001747,270.806550,60.675650000000,10.43,11.55,9.48,0.69,0.70,4435,MS,0.050,70,0.80,-23.05,0.55,,,,,,2.75467,0.00006,1684.97300,0.85,1.53,146.4,3.0,1,7.7,1.73,,,,,,,,,,,spoc,PC,,"SNR=8.6, dV = 9, sep=16.8'' NE",passed,n/a,,,,,,,,,,,,,,,,,,
237099296,1750.01,T001750,240.301395,68.937457000000,11.71,12.65,10.82,0.77,0.77,4765,MS,0.050,162,1.15,,,,,,,,11.33781,0.00061,1688.82650,2.92,2.78,33.4,8.1,1,7.9,2.76,,,,,,,,,,,spoc,PC,,"SNR=9.7, clear field",passed,n/a,,,needs telluric rv,,,,,,,,,,,,,,,
287080092,1751.01,146757,243.488773,63.534274000000,8.81,9.33,8.25,1.15,1.27,6114,MS,0.072,113,0.97,-46.02,0.30,,,,,,37.47348,0.00329,1733.62942,7.59,2.99,38.2,9.2,1,12.1,1.60,,,,,,,,,,,spoc,PC,,clear field,do observe,n/a,,,,,,,,,,,,,,,,,,
289580577,1753.01,T001753,252.469849,61.173523000000,11.21,11.83,10.55,1.02,0.96,5700,MS,0.051,227,0.88,-18.05,0.87,,,,,,5.38494,0.00028,1684.50377,3.13,2.76,238.6,8.1,1,9.8,2.91,,,,,,,,,,,spoc,PC,,dV=4.6 sep=25'' NE,passed,n/a,,,systematic RV change is within limits. No SB2,,,,,,,,,,,,,,,
356978132,1755.01,T001755,273.781630,56.878274000000,9.90,10.13,9.44,1.33,1.27,6499,MS,0.056,206,1.05,-19.54,0.71,,,,,,60.18696,0.00081,1718.90070,2.59,9.47,23.7,65.3,1,42.4,8.81,,,,,,,,,,,spoc,PC,v-shaped; grazing,"Very V shaped, impact parameter=0.987; dV=10.3 sep=13'' E, dV=6.3 sep=23'' NW",passed,n/a,,,vsini = 11,,,,,,,,,,,,,,,
367753709,1757.01,T001757,255.401902,79.066956000000,11.29,12.17,10.31,0.69,0.71,4428,MS,0.050,104,0.98,,,,,,,,2.12562,0.00006,1685.20433,1.53,1.89,210.4,4.2,1,8.5,2.70,,,,,,,,,,,spoc,PC,,SNR=9.5; dV=9 sep=12'' NE,do observe,n/a,,,,,,,,,,,,,,,,,,
367858035,1758.01,T001758,354.743020,75.685123000000,10.09,10.79,9.32,0.88,0.81,5169,MS,0.050,97,0.93,-28.18,1.24,,,,,,20.70385,0.00349,1806.69892,3.60,3.64,20.8,12.8,1,12.7,3.26,,,,,,,,,,,spoc,PC,,dV=8.5 sep=8.3'' NE; dV=5.8 sep=25'' NW,do observe,n/a,,,,,,,,,,,,,,,,,,
408636441,1759.01,T001759,326.853293,62.753861000000,9.93,11.93,8.77,0.61,0.63,3960,MS,0.050,40,0.93,-61.33,0.23,,,,,,37.69613,0.00209,1745.46729,3.54,3.54,2.5,12.3,1,23.3,3.26,,,,,,,,,,,spoc,PC,Period could be half,"Transit looks clean, dV = 9 sep = 4.5'' E, dV = 7.3 sep = 8.1'' SW",do observe,n/a,,,,,,,,,,,,,,,,,,
424391516,1761.01,T001761,281.577369,75.303257000000,10.60,11.21,10.03,1.24,1.19,6311,MS,0.053,243,1.00,-14.94,0.37,,,,,,11.59190,0.00082,1694.80394,3.52,2.53,174.8,6.9,1,7.4,1.69,,,,,,,,,,,spoc,PC,,SNR=6.5; dV=8.2 sep=22'' N; dV=4 sep=28.6'' SE,do observe,n/a,,,,,,,,,,,,,,,,,,
272672133,1765.01,T001765,234.242181,67.452464000000,11.72,12.48,10.95,0.88,0.90,5202,MS,0.050,229,0.94,,,,,,,,3.49398,0.00022,1683.84172,1.93,6.11,287.3,31.0,1,26.0,14.17,,,,,,,,,,,qlp,PC,,"has SPOC report, dV=6.5 sep=12"" NE",do observe,n/a,,,,,,,,,,,,,,,,,,
67666096,1766.01,KELT-3,148.643280,40.388050000000,9.43,9.82,8.96,1.34,1.61,6518,MS,0.050,210,0.88,,,,,,,,2.70337,0.00006,1872.85441,2.96,17.90,2396.6,44768.6,1,219.0,16907.49,,,,,,,,,,,qlp,KP,KELT-3 b,"has SPOC report, dV=4.5 sep=3.7"" NE",known planet,n/a,,,,,,,,,,,,,,,,,,
8767448,1767.01,WASP-13,140.102977,33.882417000000,9.98,10.42,9.44,1.08,1.59,5914,SG,0.056,228,0.88,9.80,0.00,,,,,,4.35322,0.00012,1870.74358,4.00,16.80,964.9,41657.9,1,139.3,15536.83,,,,,,,,,,,spoc,KP,WASP-13 b,"dV=5.0 sep=24"" NW",known planet,n/a,,,,,,,,,,,,,,,,,,
137906197,1768.01,T001768,152.102947,55.540076000000,9.91,10.42,9.37,1.10,1.10,5994,MS,0.050,158,1.00,5.56,0.31,,,,,,7.33855,0.00471,1878.57807,4.08,3.51,238.3,12.1,1,10.0,3.72,,,,,,,,,,,qlp,PC,,"has SPOC report, dT=4.9 sep=2.3"" SE, dT=6.4 sep=5.8"" E, dT=4.9 sep=14.5"" NW",do observe,n/a,,,,,,,,,,,,,,,,,,
252479260,1771.01,HAT-P-22,155.681635,50.128351000000,9.01,9.76,8.29,0.93,1.04,5358,MS,0.053,82,0.95,12.63,0.26,,,,,,3.21221,0.00003,1871.63008,2.85,13.41,463.9,317.8,1,256.6,144.57,,,,,,,,,,,spoc,KP,HAT-P-22 b,"dT=6.2 sep=5.8"" E, dV=4.2 sep=9.1"" NE",known planet,n/a,,,,,,,,,,,,,,,,,,
85293053,1772.01,T001772,156.837910,34.391032000000,9.35,9.96,8.74,0.99,1.00,5583,MS,0.050,98,0.92,-9.69,0.34,,,,,,8.05147,0.00358,1871.75589,3.41,2.64,140.6,7.5,1,9.0,2.40,,,,,,,,,,,qlp,PC,,"has SPOC report, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
332064670,1773.01,55Cnc,133.149214,28.330821000000,5.21,5.95,4.77,0.90,0.96,5250,MS,0.050,13,0.99,,,,,,,,0.73665,0.00008,1872.16257,1.46,1.94,2663.9,4.4,1,22.0,3.36,,,,,,,,,,,qlp,KP,55 Cnc e; centroid offset caused by 56 Cnc,"has SPOC report, OoT=50sig due to saturation and/or 56 Cnc, clear field",known planet,n/a,,,,,,,,,,,,,,,,,,
4897275,1774.01,85426,148.160537,35.111655000000,7.65,8.25,7.06,1.06,1.09,5854,MS,0.061,54,0.96,-53.59,0.00,,,,,,16.71004,0.00328,1872.34116,5.40,2.96,73.9,9.1,1,11.9,2.18,,,,,,,,,,,spoc,PC,,clear field,do observe,n/a,,,,,,,,,,,,,,,,,,
9348006,1775.01,T001775,150.115134,39.457816000000,10.92,11.65,10.19,0.90,0.84,5251,MS,0.050,149,1.05,-15.00,0.64,,,,,,10.24037,0.00125,1877.56468,3.65,8.84,60.6,58.0,1,29.1,18.36,,,,,,,,,,,spoc,PC,,"Prot=15d, only 2 transits, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
21535395,1776.01,95072,164.776067,40.983608000000,7.66,8.26,7.03,1.02,0.95,5724,MS,0.055,45,0.96,-24.45,0.00,,,,,,2.80099,0.00059,1871.48857,1.50,1.48,561.7,2.8,1,7.4,1.25,,,,,,,,,,,spoc,PC,bright star,"MES=7.4, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
29191624,1777.01,87620,151.807036,46.114977000000,8.74,9.31,8.12,1.06,0.98,5859,MS,0.052,80,1.01,-9.68,0.26,,,,,,14.65320,0.00443,1873.29829,2.50,2.47,71.7,6.7,1,8.5,1.68,,,,,,,,,,,spoc,PC,Only two transits,"MES=8.5, only 2 transits, dV=6.5 sep=6.4 NW",do observe,n/a,,,,,,,,,,,,,,,,,,
39699648,1778.01,77946,136.778074,46.672601000000,8.46,8.99,7.90,1.12,1.33,6023,MS,0.062,99,1.09,42.64,0.22,,,,,,6.51595,0.00155,1876.02502,2.53,3.03,415.1,9.4,1,10.8,2.99,,,,,,,,,,,spoc,PC,,"OoT=4.6sig13"", dT=5.9 sep=5.2"" N",do observe,n/a,,,,,,,,,,,,,,,,,,
67646988,1779.01,LP261-75,147.769065,35.969296000000,12.44,15.44,10.58,0.28,0.31,3138,MS,0.050,34,1.04,10.20,0.20,,,,,,1.88172,0.00001,1871.02248,1.24,10.73,21.2,80.6,1,243.0,96.70,,,,,,,,,,,spoc,KP,LP 261-75 b; BD from Irwin et al. 2018 with measured mass,clear field,known planet,passed,,,,,,,,,,,,,,,,,,
99834717,1780.01,KPS-1,165.167426,64.963985000000,12.21,12.97,11.41,0.82,0.90,4974,MS,0.050,263,1.07,,,,,,,,1.70631,0.00006,1871.72430,1.61,10.91,654.4,83.0,1,34.1,50.67,,,,,,,,,,,spoc,KP,KPS-1 b,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
137881699,1781.01,HAT-P-66,150.572695,53.950889000000,12.51,13.01,12.00,1.15,1.95,6101,SG,0.051,935,0.96,1.94,11.66,,,,,,2.97213,0.00030,1872.64374,4.74,19.56,2621.9,49511.3,1,28.0,20061.33,,,,,,,,,,,spoc,KP,HAT-P-66,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
160045097,1782.01,T001782,213.080045,74.411621000000,11.31,12.33,10.25,0.68,0.67,4336,MS,0.050,95,0.95,,,,,,,,4.98764,0.00110,1872.62203,2.31,2.83,56.2,8.4,1,7.8,4.08,,,,,,,,,,,spoc,PC,multi; small shoulders on ingress and egress; v-shaped,"MES=7.8, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
450327768,1788.01,T001788,160.229484,35.913665000000,10.19,10.64,9.63,1.04,1.26,5776,MS,0.050,192,1.06,41.08,6.25,,,,,,5.34326,0.00028,1875.04671,1.43,11.50,433.6,317.8,1,70.0,113.62,,,,,,,,,,,qlp,PC,,"Prot=6d, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
233684293,1791.01,T001791,260.763082,63.110770000000,9.06,9.60,8.50,1.17,2.47,6153,SG,0.051,247,1.08,-18.41,0.34,,,,,,48.47912,0.00561,1688.99753,8.09,4.82,104.1,20.7,1,9.0,3.27,,,,,,,,,,,qlp,PC,only 4 transits; possibly stellar variability,"SNR=9.4, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
286916251,1794.01,T001794,203.397703,49.061136000000,9.70,10.32,9.09,1.02,1.30,5707,MS,0.054,156,0.96,-31.48,0.45,,,,,,8.77586,0.00319,1899.36710,3.36,3.54,229.1,12.3,1,8.7,3.77,,,,,,,,,,,spoc,PC,steep ingress slope; transit shape consistent even with few transits,"MES=8.7, dT=5.4 sep=5.5"" N",do observe,n/a,,,,,,,,,,,,,,,,,,
138819293,1796.01,GJ436,175.546222,26.706572000000,8.40,10.67,6.90,0.42,0.43,3456,MS,0.050,10,1.18,9.61,0.00,,,,,,2.64397,0.00003,1899.67152,0.95,3.74,29.5,13.5,1,120.0,11.11,,,,,,,,,,,spoc,KP,GJ 436 b,"dV=4.7 sep=51"" SW",known planet,passed,,,,,,,,,,,,,,,,,,
368435330,1797.01,93963,162.777140,25.641165000000,8.63,9.18,8.11,1.08,1.05,5922,MS,0.053,82,0.97,,,,,,,,3.64543,0.00036,1902.87308,2.31,3.42,536.9,11.6,1,14.6,4.57,,,,,,,,,,,spoc,PC,active star; potentially includes a single transit at ~1902,"dV=8.7 sep=5.0"" SE, dV=8.6 sep=14.1"" NE, see public TOI comment, potential transit event at 1901.5",do observe,n/a,,,,,,,,,,,,,,,,,,
198153540,1798.01,T001798,211.094108,46.519399000000,10.52,11.36,9.80,0.87,0.78,5165,MS,0.050,113,0.97,25.43,0.52,,,,,,8.01894,0.00217,1902.02968,3.45,2.62,70.0,7.4,1,8.8,2.57,,,,,,,,,,,spoc,PC,possibly stellar variability,clear field,do observe,n/a,,,,,,,,,,,,,,,,,,
8967242,1799.01,96735,167.232962,34.303191000000,8.37,8.98,7.73,1.01,0.96,5690,MS,0.053,62,0.98,28.71,0.12,,,,,,7.09385,0.00209,1904.81577,2.51,1.76,163.9,3.8,1,7.1,1.24,,,,,,,,,,,spoc,PC,low SNR; possible instrument or systematic,"low SNR, clear field",do observe,n/a,,,,,,,,,,,,,,,,,,
17993892,1800.01,HAT-P-21,171.274941,41.027964000000,11.11,11.46,10.50,1.00,1.26,5634,MS,0.051,277,1.07,-51.98,0.70,,,,,,4.12443,0.00026,1902.30416,3.83,13.16,562.9,317.8,1,44.6,126.73,,,,,,,,,,,spoc,KP,HAT-P-21 b,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
119584412,1801.01,HIP57099,175.576559,23.026855000000,9.86,11.58,8.65,0.54,0.55,3815,MS,0.050,31,1.05,-0.11,1.09,,,,,,21.28441,0.00335,1903.54415,2.77,2.34,3.8,6.1,1,10.6,2.12,,,,,,,,,,,spoc,PC,period could be half (10.64 days),"clear field, only two transits, period could be half since a third transit would fall in the gap",do observe,n/a,,,,,,,,,,,,,,,,,,
138762614,1802.01,T001802,164.254988,24.882426000000,11.13,12.76,9.94,0.57,0.58,3859,MS,0.050,61,0.98,-29.34,0.55,,,,,,16.79611,0.00580,1904.15450,3.50,2.71,5.9,7.8,1,8.5,2.82,,,,,,,,,,,spoc,PC,2 transits; second transit is ramp-like; possibly instrument noise or systematic,"MES=8.5, dT=3.3 sep=6.9"" E, dV=4.1 sep=46"" NNW, noisy phase-folded transit (see public comment), only two transits, if second transit is real and period was 1/2 a third transit would be very close to front edge of the gap",do observe,n/a,,,,,,,,,,,,,,,,,,
144401492,1803.01,T001803,178.046561,35.171787000000,11.15,11.87,10.28,0.79,0.69,4869,MS,0.050,119,1.10,2.57,0.65,,,,,,12.89115,0.00266,1911.67362,2.23,4.45,24.2,18.1,1,10.7,5.76,,,,,,,,,,,spoc,PC,likely multi; additional transit events at 1917 and 1924,"dV=6.1 sep=21""NW",do observe,n/a,,,,,,,,,,,,,,,,,,
